Anime_id,Title,Genre,Synopsis,Type,Producer,Studio,Rating,ScoredBy,Popularity,Members,Episodes,Source,Aired,Link,is_hentai
38864,Lion meets HachiClo,"['Parody', 'Seinen', 'Slice of Life']","The ad's crossover theme matches a tote bag bundled with 14th tankoubon of  3-gatsu no Lion , the events depicted in the ads occur after the 2nd season and contain some spoilers.  
 
Hinata Kawamoto see two girls carrying rabbit-print tote bags. The girls are none other than Hagumi Hanamoto and Ayumi Yamada from  Hachimitsu to Clover . Hinata immediately runs home and then to the bookstore to buy a copy of the 14th manga volume to receive her complimentary tote.  
 
In a second ad, Rei Kiriyama is coaching the team in shogi at Fujiwara Design. 
 
(Source: ANN) ",Special,,['Shaft'],6.16,348.0,7710.0,1802.0,2.0,Manga,"Dec 21, 2018",https://myanimelist.net/anime/38864/Lion_meets_HachiClo,False
15045,Litchi DE Hikari Club,,"A short,  comical  anime adaptation of the psychological-horror manga, Litchi☆Hikari Club.  
 
The story is about nine boys who are members of the Hikari Club and their self-made AI robot, Litchi. They are led by their leader Zera and keep a kidnapped girl named Kanon. ",TV,,,5.36,,4451.0,9422.0,,,"Oct 2, 2012 to Nov 20, 2012",https://myanimelist.net/anime/15045/Litchi_DE_Hikari_Club,False
13655,Little Busters!,"['Slice of Life', 'Comedy', 'Supernatural', 'Drama', 'School']","As a child, Riki Naoe shut himself from the world, thanks to a diagnosis of narcolepsy following the tragic deaths of his parents. However, Riki is saved when, one fateful day, a boy named Kyousuke recruits him into a team who call themselves the Little Busters. Accompanied by Masato, Kengo, and Rin, these misfits spend their childhood fighting evil and enjoying their youth. 
 
Years pass, and even in high school, the well-knit teammates remain together. Kyousuke decides to re-ignite the Little Busters by forming a baseball team as it will be his last school year with them. They have a problem though: there aren't enough members! The tables have turned, for it is now Riki's turn to reach out and recruit new friends into the Little Busters, just like Kyousuke had once done for him. 
Then, an omen surfaces—Rin finds a strange letter attached to her cat, assigning them the duty of uncovering the ""secret of this world"" by completing specific tasks. Just what is this secret, and why is it being hidden? It's up to the Little Busters to find out! 
 
[Written by MAL Rewrite]",TV,"['Warner Bros.', 'Showgate']",['J.C.Staff'],7.61,66309.0,533.0,174627.0,26.0,Visual novel,"Oct 6, 2012 to Apr 6, 2013",https://myanimelist.net/anime/13655/Little_Busters,False
2286,Little Nemo,"['Adventure', 'Fantasy']","Based on the classic Nemo comic strips by Winsor McCay. A pioneer of animation, McCay created the first Little Nemo animated movie in 1911. 
 
Hayao Miyazaki and Isao Takahata were attached to this project at first, but left due to ""creative differences."" Ray Bradbury is also thought to have left the project in its earlier stages. 
 
Little Nemo - Adventures in Slumberland is the first Japanese anime to receive a national (wide) U.S. theatrical release. 
 
(Source: ANN)",Movie,['Tokyo Movie Shinsha'],,7.42,3253.0,4989.0,5974.0,1.0,Picture book,"Jul 15, 1989",https://myanimelist.net/anime/2286/Little_Nemo,False
14349,Little Witch Academia,"['Adventure', 'Comedy', 'Fantasy', 'Magic', 'School']","For young witches everywhere, the world-renowned witch Shiny Chariot reigns as the most revered and celebrated role model. But as the girls age, so do their opinions of her—now just the mention of Chariot would get a witch labeled a child. However, undeterred in her blind admiration for Chariot, ordinary girl Atsuko Kagari enrolls into Luna Nova Magical Academy, hoping to someday become just as mesmerizing as her idol. 
 
However, the witch academy isn't all the fun and games Atsuko thought it would be: boring lectures, strict teachers, and students who mock Chariot plague the campus. Coupled with her own ineptness in magic, she's seen as little more than a rebel student. But when a chance finally presents itself to prove herself to her peers and teachers, she takes it, and now it's up to her to stop a rampaging dragon before it flattens the entire academy.  
 
[Written by MAL Rewrite]",Movie,"['Half H.P Studio', 'Ultra Super Pictures']",['Trigger'],7.96,110614.0,470.0,184623.0,1.0,Original,"Mar 2, 2013",https://myanimelist.net/anime/14349/Little_Witch_Academia,False
35677,Liz to Aoi Tori,"['Music', 'Drama', 'School']","Liz's days of solitude come to an end when she meets a blue bird in the form of a young girl. Although their relationship blossoms, Liz must make a heart-wrenching decision in order to truly realize her love for Blue Bird. 
 
High school seniors and close friends Mizore Yoroizuka and Nozomi Kasaki are tasked to play the lead instruments in the third movement of Liz and the Blue Bird, a concert band piece inspired by this fairy tale. The introverted and reserved Mizore plays the oboe, representing the kind and gentle Liz. Meanwhile, the radiant and popular Nozomi plays the flute, portraying the cheerful and energetic Blue Bird. 
 
However, as they rehearse, the distance between Mizore and Nozomi seems to grow. Their disjointed duet disappoints the band, and with graduation on the horizon, uncertainty about the future spurs complicated emotions. With little time to improve as their performance draws near, they desperately attempt to connect with their respective characters. But when Mizore and Nozomi consider the story from a brand-new perspective, will the girls find the strength to face harsh realities? 
 
A spin-off film adaptation of the  Hibike Euphonium!  series,  Liz to Aoi Tori  dances between the parallels of a charming fairy tale, a moving musical piece, and a delicate high school friendship. 
 
[Written by MAL Rewrite]",Movie,"['Lantis', 'Pony Canyon', 'Rakuonsha']",['Kyoto Animation'],7.44,77.0,1842.0,13644.0,1.0,Novel,"Apr 21, 2018",https://myanimelist.net/anime/35677/Liz_to_Aoi_Tori,False
207,Lodoss-tou Senki,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen', 'Supernatural']","Created from the aftermath of the last great battle of the gods, Lodoss and its kingdoms have been plagued by war for thousands of years. As a quiet peace and unity finally become foreseeable over the land, an unknown evil begins to stir. An ancient witch has awakened, bent on preserving the island of Lodoss by creating political unbalance throughout the many kingdoms and keeping any one from maintaining central control. Only a mixed-race party of six young champions, led by the young warrior Parn, stand between this new threat and Lodoss' descent back into the darkness of war and destruction.  
 
(Source: ANN) ",OVA,"['Kadokawa Shoten', 'TBS', 'Marubeni']",['Madhouse'],7.52,15066.0,2054.0,35976.0,13.0,Novel,"Jun 30, 1990 to Nov 23, 1991",https://myanimelist.net/anime/207/Lodoss-tou_Senki,False
17265,Log Horizon,"['Action', 'Game', 'Adventure', 'Magic', 'Fantasy']","In the blink of an eye, thirty thousand bewildered Japanese gamers are whisked from their everyday lives into the world of the popular MMORPG, Elder Tale, after the game's latest update—unable to log out. Among them is the socially awkward college student Shiroe, whose confusion and shock lasts only a moment as, a veteran of the game, he immediately sets out to explore the limits of his new reality. 
 
Shiroe must learn to live in this new world, leading others and negotiating with the NPC ""natives"" in order to bring stability to the virtual city of Akihabara. He is joined by his unfortunate friend Naotsugu, having logged in for the first time in years only to find himself trapped, and Akatsuki, a petite but fierce assassin who labels Shiroe as her master. A tale of fantasy, adventure, and politics,  Log Horizon  explores the elements of gaming through the eyes of a master strategist who attempts to make the best of a puzzling situation. 
 
[Written by MAL Rewrite]",TV,['NHK'],['Satelight'],8.09,293404.0,69.0,554926.0,25.0,Novel,"Oct 5, 2013 to Mar 22, 2014",https://myanimelist.net/anime/17265/Log_Horizon,False
4813,Lolita Anime,,"The first ever hentai OVA, Lolita Anime was released in early 1984. Some of the episodes featured parodies of other famous anime characters (i.e. Lum). The series' main focus was bondage. 
 
(Source: ANN)",OVA,,,5.86,,8117.0,1861.0,,,"Feb 21, 1984 to May 25, 1985",https://myanimelist.net/anime/4813/Lolita_Anime,False
30652,Long Riders!,"['Slice of Life', 'Comedy', 'Sports', 'Shounen']","Falling in love at first sight with a collapsible bicycle outside the station, Ami Kurata, first-year university student empties her account without a second thought and buys the bicycle. Now she enjoys weekend cycling trips with Aoi, her childhood friend, and Hinako, a senior at her university. ""Owning a road bike may change your view of the world completely."" Prompted by the comment, Ami purchased a road bike, and she is really impressed with the traveling performance. As soon as she places her feet on the pedals and presses down, everything about riding a road bicycle—the lightness of the pedal, the speed, the acceleration—is nothing like she has ever experienced. Ami's cycle life gets going with the new road cycle as her partner! 
 
(Source: Showgate, edited)",TV,"['Lantis', 'DAX Production', 'NBCUniversal Entertainment Japan', 'Hakuhodo DY Music &amp; Pictures', 'Ichijinsha', 'Bandai Channel']",['Actas'],6.64,5356.0,3184.0,17022.0,12.0,Manga,"Oct 8, 2016 to Feb 5, 2017",https://myanimelist.net/anime/30652/Long_Riders,False
31678,Long Zhi Gu: Jingling Wangzuo,"['Action', 'Adventure', 'Fantasy', 'Magic']","Dragon Nest Movie 2: Throne of Elves  will be released in Summer 2016.  The movie is a sequel to Mili Pictures' hugely successful  Dragon Nest: Warriors' Dawn .  It will take the story of the land of Altera deep into the territory of the Elves in an action-packed adventure with more of the drama, comedy, and excitement. The film is directed by Soong Yuefeng, acclaimed director of the first Dragon Nest movie. 
 
(Source: Freedomplays)",Movie,,['Mili Pictures'],7.43,412.0,6820.0,2506.0,1.0,Game,"Aug 19, 2016",https://myanimelist.net/anime/31678/Long_Zhi_Gu__Jingling_Wangzuo,False
27825,Long Zhi Gu: Poxiao Qibing,"['Action', 'Adventure', 'Magic', 'Fantasy']","The land of Altera has observed an uneasy peace for years among Humans, Elves and Evil beasts who are loyal to the legendary Black Dragon. But the Black Dragon begins to stir from its hibernation, sending the Beasts marching across Altera. With a beast conquest perilously close, a small group of Humans and Elves unite to try to find a secret hidden road to the Black Dragon's cave and destroy it. But the fate of all of them may be in the hands of the young warrior Lambert, who must summon the confidence and skill to face the Black Dragon himself just when all may be lost. 
 
(Source: Official site)",Movie,,['Mili Pictures'],7.34,1271.0,6404.0,3058.0,1.0,Game,"Jul 31, 2014",https://myanimelist.net/anime/27825/Long_Zhi_Gu__Poxiao_Qibing,False
38959,Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note,"['Fantasy', 'Mystery', 'Supernatural']","Ten years after facing defeat in the Fourth Holy Grail War, Waver Velvet, now Lord El Melloi II, teaches classes at the Clock Tower—the center of education for mages. However, his new status as ""Lord"" comes with a caveat: obey the orders of Reines, the younger sister of the deceased Kayneth El Melloi, until she is old enough to rule the House of El Melloi. 
 
Waver, along with his mysterious apprentice Gray, takes on a series of cases assigned by Reines and the Mages Association. With each case proving to be more complex than the last, could there be more to the Clock Tower than meets the eye, and what secrets does Reines hide? 
 
[Written by MAL Rewrite]",TV,,['TROYCA'],,4.0,1298.0,13570.0,,Light novel,"Jul 7, 2019 to Sep 29, 2019",https://myanimelist.net/anime/38959/Lord_El-Melloi_II_Sei_no_Jikenbo__Rail_Zeppelin_Grace_Note,False
